,drift_rate,f_start,snr,driftrate_idx,channel_idx,beam_idx,boxcar_size,n_integration
4414,-1.0905798323236555,8420.33059336245,16174808.0,114.0,378002.0,0.0,8.0,16.0
4298,-6.218218342196282,8420.401331037283,16174344.0,650.0,352684.0,0.0,8.0,16.0
4794,-4.802377858126975,8420.115172863007,16174311.0,502.0,455104.0,0.0,8.0,16.0
4319,-2.946478845225315,8420.387472957373,16173562.0,308.0,357644.0,0.0,8.0,16.0
4423,-5.003274143028701,8420.324619859457,16173310.0,523.0,380140.0,0.0,8.0,16.0
3882,-7.65319180578004,8420.639268122613,16173171.0,800.0,267523.0,0.0,8.0,16.0
4627,-7.844521600924541,8420.21351493895,16173019.0,820.0,419906.0,0.0,8.0,16.0
4034,-2.372489459791812,8420.554253272712,16172907.0,248.0,297951.0,0.0,8.0,16.0
4574,-5.653795446520004,8420.243195258081,16172773.0,591.0,409283.0,0.0,8.0,16.0
4861,-5.586830018219429,8420.076778158545,16172510.0,584.0,468846.0,0.0,8.0,16.0
4743,-7.375763602820513,8420.14569696039,16172411.0,771.0,444179.0,0.0,8.0,16.0
4614,-4.764111899098075,8420.220960862935,16172404.0,498.0,417241.0,0.0,8.0,16.0
3969,-1.5976037894565833,8420.589968562126,16172302.0,167.0,285168.0,0.0,8.0,16.0
4907,-6.677409850543085,8420.051470398903,16172191.0,698.0,477904.0,0.0,8.0,16.0
4686,-3.6161331282310685,8420.176827348769,16171926.0,378.0,433037.0,0.0,8.0,16.0
4509,-7.394896582334963,8420.279173180461,16171899.0,773.0,396406.0,0.0,8.0,16.0
4755,-5.864258221178956,8420.137907378376,16171886.0,613.0,446967.0,0.0,8.0,16.0
4677,-0.028699469271675146,8420.18177267164,16171285.0,3.0,431267.0,0.0,8.0,16.0
4884,-6.973971033017061,8420.063987374306,16171167.0,729.0,473424.0,0.0,8.0,16.0
4096,-0.1530638361156008,8420.517948456109,16171128.0,16.0,310945.0,0.0,8.0,16.0
4524,-7.098335399860987,8420.270922593772,16170927.0,742.0,399359.0,0.0,8.0,16.0
3954,-2.315090521248462,8420.59848178178,16170855.0,242.0,282121.0,0.0,8.0,16.0
4889,-4.917175735213675,8420.060548000038,16170689.0,514.0,474655.0,0.0,8.0,16.0
4089,-5.338101284531578,8420.52279599011,16170650.0,558.0,309210.0,0.0,8.0,16.0
3881,-4.534516144924673,8420.639550313354,16170456.0,474.0,267422.0,0.0,8.0,16.0
4003,-7.988018947282916,8420.571754686534,16170274.0,835.0,291687.0,0.0,8.0,16.0
4684,-0.10523138732947554,8420.177553780377,16170178.0,11.0,432777.0,0.0,8.0,16.0
4819,-7.978452457525691,8420.101594179869,16170064.0,834.0,459964.0,0.0,8.0,16.0
4856,-4.084891126335096,8420.079935342073,16169847.0,427.0,467716.0,0.0,8.0,16.0
4934,-1.1097128118381057,8420.033178292215,16169828.0,116.0,484451.0,0.0,8.0,16.0
4591,-5.663361936277229,8420.234218239784,16169820.0,592.0,412496.0,0.0,8.0,16.0
4629,-6.7348087890864345,8420.211349613965,16169746.0,704.0,420681.0,0.0,8.0,16.0
4502,-4.429284757595198,8420.28240300715,16169733.0,463.0,395250.0,0.0,8.0,16.0
4915,-1.6358697484854834,8420.044437982142,16169565.0,171.0,480421.0,0.0,8.0,16.0
4798,-2.9847448042542153,8420.113236643374,16169101.0,312.0,455797.0,0.0,8.0,16.0
4713,-1.2149441991675813,8420.162220485508,16169065.0,127.0,438265.0,0.0,8.0,16.0
4582,-4.582348593710798,8420.238867402077,16168970.0,479.0,410832.0,0.0,8.0,16.0
3938,-3.8552953721616947,8420.60833889991,16168797.0,403.0,278593.0,0.0,8.0,16.0
4880,-7.92105351898234,8420.067119412124,16168785.0,828.0,472303.0,0.0,8.0,16.0
4734,-5.663361936277229,8420.150921680033,16168725.0,592.0,442309.0,0.0,8.0,16.0
3929,-1.2149441991675813,8420.613144524395,16168719.0,127.0,276873.0,0.0,8.0,16.0
4803,-2.927345865710865,8420.110498555005,16168333.0,306.0,456777.0,0.0,8.0,16.0
4463,-1.157545260624231,8420.303483493626,16168179.0,121.0,387705.0,0.0,8.0,16.0
4953,-3.8648618619189197,8420.022622682154,16167841.0,404.0,488229.0,0.0,8.0,16.0
3871,-1.4158404840693073,8420.64533662051,16167662.0,148.0,265351.0,0.0,8.0,16.0
4107,-4.3718858190518475,8420.511248521507,16167332.0,457.0,313343.0,0.0,8.0,16.0
4473,-7.002670502288736,8420.297535136342,16167003.0,732.0,389834.0,0.0,8.0,16.0
4578,-1.157545260624231,8420.240616425872,16166464.0,121.0,410206.0,0.0,8.0,16.0
4272,-7.174867317918787,8420.416865497828,16166182.0,750.0,347124.0,0.0,8.0,16.0
4056,-1.95156391047391,8420.541948638856,16165935.0,204.0,302355.0,0.0,8.0,16.0
4604,-3.912694310705045,8420.226794667542,16165706.0,409.0,415153.0,0.0,8.0,16.0
4545,-3.9987927185200705,8420.259333215654,16165250.0,418.0,403507.0,0.0,8.0,16.0
4756,-3.8457288824044698,8420.137298293412,16165183.0,402.0,447185.0,0.0,8.0,16.0
3992,-0.2582952234450763,8420.577202923596,16165157.0,27.0,289737.0,0.0,8.0,16.0
4493,-7.414029561849413,8420.28765566647,16164830.0,775.0,393370.0,0.0,8.0,16.0
3854,-2.2768245622195615,8420.654073357582,16164693.0,238.0,262224.0,0.0,8.0,16.0
4093,-6.486080055398584,8420.519490726292,16164572.0,678.0,310393.0,0.0,8.0,16.0
4492,-4.104024105849546,8420.288317836821,16164183.0,429.0,393133.0,0.0,8.0,16.0
4786,-4.764111899098075,8420.120794326067,16164089.0,498.0,453092.0,0.0,8.0,16.0
4849,-3.7500639848322193,8420.084022916853,16163966.0,392.0,466253.0,0.0,8.0,16.0
5076,-1.760234115329409,8419.95010804385,16163426.0,184.0,514183.0,0.0,8.0,16.0
3999,-2.86038043741029,8420.574185438454,16163047.0,299.0,290817.0,0.0,8.0,16.0
4576,-5.768593323606705,8420.241532847285,16162781.0,603.0,409878.0,0.0,8.0,16.0
4464,-2.0376623182889353,8420.303117483854,16162743.0,213.0,387836.0,0.0,8.0,16.0
4848,-6.4573805861269085,8420.084612444043,16162555.0,675.0,466042.0,0.0,8.0,16.0
4621,-3.3865373740576676,8420.217708684504,16162528.0,354.0,418405.0,0.0,8.0,16.0
3945,-5.72076087482058,8420.604173094034,16162443.0,598.0,280084.0,0.0,8.0,16.0
4195,-6.973971033017061,8420.458238571882,16162375.0,729.0,332316.0,0.0,8.0,16.0
4905,-7.595792867236689,8420.052601955831,16162309.0,794.0,477499.0,0.0,8.0,16.0
4863,-1.3106090967398318,8420.075920410454,16162223.0,137.0,469153.0,0.0,8.0,16.0
3867,-4.505816675652998,8420.647440478206,16161986.0,471.0,264598.0,0.0,8.0,16.0
4434,-3.1760745993987163,8420.319012366235,16161892.0,332.0,382147.0,0.0,8.0,16.0
4874,-3.510901740901593,8420.069647952914,16161752.0,367.0,471398.0,0.0,8.0,16.0
4898,-6.007755567537331,8420.05599103868,16161745.0,628.0,476286.0,0.0,8.0,16.0
3915,-0.8418510986358043,8420.622191391885,16161732.0,88.0,273635.0,0.0,8.0,16.0
4532,-1.980263379745585,8420.267161913216,16161630.0,207.0,400705.0,0.0,8.0,16.0
4388,-7.844521600924541,8420.344479382038,16161572.0,820.0,373032.0,0.0,8.0,16.0
4800,-5.491165120647178,8420.112255960703,16161561.0,574.0,456148.0,0.0,8.0,16.0
4231,-2.525553295907413,8420.438820496202,16161467.0,264.0,339266.0,0.0,8.0,16.0
4956,-2.9943112940114402,8420.02100776881,16161258.0,313.0,488807.0,0.0,8.0,16.0
4084,-7.959319478011241,8420.52595037967,16161257.0,832.0,308081.0,0.0,8.0,16.0
4675,-5.462465651375503,8420.183239504695,16161199.0,571.0,430742.0,0.0,8.0,16.0
4273,-4.419718267837973,8420.416111126542,16160941.0,462.0,347394.0,0.0,8.0,16.0
4461,-6.715675809571985,8420.304813422263,16160711.0,702.0,387229.0,0.0,8.0,16.0
3987,-2.5733857446935384,8420.57965323329,16160675.0,269.0,288860.0,0.0,8.0,16.0
4793,-6.3712821783118825,8420.115600340068,16160675.0,666.0,454951.0,0.0,8.0,16.0
4716,-0.956648975722505,8420.160653069615,16160650.0,100.0,438826.0,0.0,8.0,16.0
4013,-4.094457616092321,8420.566636137664,16160527.0,428.0,293519.0,0.0,8.0,16.0
4218,-5.452899161618278,8420.445185154676,16160509.0,570.0,336988.0,0.0,8.0,16.0
4704,-3.329138435514317,8420.166850090027,16160353.0,348.0,436608.0,0.0,8.0,16.0
3960,-2.93691235546809,8420.595011673868,16160302.0,307.0,283363.0,0.0,8.0,16.0
4372,-6.2660507909824075,8420.353668741882,16160114.0,655.0,369743.0,0.0,8.0,16.0
4523,-6.9452715637453855,8420.271327719092,16160070.0,726.0,399214.0,0.0,8.0,16.0
4808,-3.0038777837686657,8420.107746496797,16160063.0,314.0,457762.0,0.0,8.0,16.0
4168,-2.7838485193524893,8420.474105514586,16159919.0,291.0,326637.0,0.0,8.0,16.0
4690,-5.567697038704979,8420.175061561167,16159908.0,582.0,433669.0,0.0,8.0,16.0
3922,-2.8508139476530645,8420.617592521012,16159828.0,298.0,275281.0,0.0,8.0,16.0
4594,-2.544686275421863,8420.232402160764,16159807.0,266.0,413146.0,0.0,8.0,16.0
3942,-1.6167367689710332,8420.60551699251,16159701.0,169.0,279603.0,0.0,8.0,16.0
4490,-6.973971033017061,8420.2890554443,16159691.0,729.0,392869.0,0.0,8.0,16.0
4277,-2.487287336878513,8420.414049178362,16159594.0,260.0,348132.0,0.0,8.0,16.0
4356,-7.595792867236689,8420.365048572421,16159166.0,794.0,365670.0,0.0,8.0,16.0
4733,-7.5001279696644385,8420.151419006288,16158901.0,784.0,442131.0,0.0,8.0,16.0
4834,-2.477720847121288,8420.091941021383,16158797.0,259.0,463419.0,0.0,8.0,16.0
4095,-7.1366013588898864,8420.518459752202,16158748.0,746.0,310762.0,0.0,8.0,16.0
4022,-3.721364515560544,8420.56066263467,16158738.0,389.0,295657.0,0.0,8.0,16.0
4176,-7.184433807676012,8420.469112694263,16158604.0,751.0,328424.0,0.0,8.0,16.0
4573,-6.466947075884133,8420.243569649756,16158582.0,676.0,409149.0,0.0,8.0,16.0
3921,-7.978452457525691,8420.618360862136,16158512.0,834.0,275006.0,0.0,8.0,16.0
4433,-4.075324636577871,8420.319671742618,16158423.0,426.0,381911.0,0.0,8.0,16.0
4935,-1.7315346460577339,8420.032616704702,16158235.0,181.0,484652.0,0.0,8.0,16.0
3976,-2.104627746589511,8420.585989952087,16158161.0,220.0,286592.0,0.0,8.0,16.0
5000,-3.453502802358243,8419.994490221143,16158000.0,361.0,498298.0,0.0,8.0,16.0
3890,-7.433162541363863,8420.635130256414,16157988.0,777.0,269004.0,0.0,8.0,16.0
3986,-6.8400401764159104,8420.58024276048,16157956.0,715.0,288649.0,0.0,8.0,16.0
4870,-0.5548564059190528,8420.071709901094,16157952.0,58.0,470660.0,0.0,8.0,16.0
4406,-6.9261385842309355,8420.334270223975,16157785.0,724.0,376686.0,0.0,8.0,16.0
4046,-5.433766182103828,8420.547779649496,16157519.0,568.0,300268.0,0.0,8.0,16.0
4857,-4.151856554635671,8420.07944919169,16157482.0,434.0,467890.0,0.0,8.0,16.0
4613,-0.4878909776184775,8420.221611857414,16157407.0,51.0,417008.0,0.0,8.0,16.0
4618,-1.5976037894565833,8420.218952000141,16157215.0,167.0,417960.0,0.0,8.0,16.0
4901,-2.544686275421863,8420.054940506816,16157122.0,266.0,476662.0,0.0,8.0,16.0
4658,-4.572782103953574,8420.193820260465,16157114.0,478.0,426955.0,0.0,8.0,16.0
4805,-6.706109319814759,8420.109188184142,16156812.0,701.0,457246.0,0.0,8.0,16.0
3935,-2.2672580724623366,8420.61029188335,16156525.0,237.0,277894.0,0.0,8.0,16.0
4804,-3.520468230658818,8420.109679922462,16156351.0,368.0,457070.0,0.0,8.0,16.0
4512,-3.1665081096414913,8420.277552679181,16156236.0,331.0,396986.0,0.0,8.0,16.0
4456,-0.8705505679074795,8420.30700109899,16155904.0,91.0,386446.0,0.0,8.0,16.0
4624,-5.385933733317703,8420.215305872262,16155823.0,563.0,419265.0,0.0,8.0,16.0
4208,-3.5683006794449432,8420.452016405761,16155741.0,373.0,334543.0,0.0,8.0,16.0
4363,-5.175470958658751,8420.359385199845,16155720.0,541.0,367697.0,0.0,8.0,16.0
3985,-7.423596051606638,8420.581122860312,16155563.0,776.0,288334.0,0.0,8.0,16.0
4727,-5.242436386959327,8420.154450461268,16155374.0,548.0,441046.0,0.0,8.0,16.0
4799,-2.927345865710865,8420.112574473023,16155023.0,306.0,456034.0,0.0,8.0,16.0
4599,-3.491768761387143,8420.229504816234,16154973.0,365.0,414183.0,0.0,8.0,16.0
4279,-4.5440826346818985,8420.412618666887,16154920.0,475.0,348644.0,0.0,8.0,16.0
4015,-0.191329795144501,8420.565443113446,16154918.0,20.0,293946.0,0.0,8.0,16.0
4190,-3.635266107745519,8420.461244881153,16154006.0,380.0,331240.0,0.0,8.0,16.0
4470,-4.151856554635671,8420.299228280783,16153918.0,434.0,389228.0,0.0,8.0,16.0
4602,-7.8827875599534405,8420.228079892695,16153832.0,824.0,414693.0,0.0,8.0,16.0
4023,-2.4011889290634874,8420.560302212834,16153791.0,251.0,295786.0,0.0,8.0,16.0
4029,-3.8074629233755695,8420.556703582406,16152729.0,398.0,297074.0,0.0,8.0,16.0
4496,-7.1366013588898864,8420.285272412002,16152479.0,746.0,394223.0,0.0,8.0,16.0
4005,-4.658880511768599,8420.571070164442,16152080.0,487.0,291932.0,0.0,8.0,16.0
4081,-0.05739893854335029,8420.528543181717,16151992.0,6.0,307153.0,0.0,8.0,16.0
4781,-7.949752988254016,8420.123071409762,16151247.0,831.0,452277.0,0.0,8.0,16.0
3957,-0.32526065174565166,8420.596914365888,16150543.0,34.0,282682.0,0.0,8.0,16.0
4498,-0.0,8420.284423045814,16149971.0,0.0,394527.0,0.0,8.0,16.0
4761,-6.093853975352356,8420.135138556361,16149963.0,637.0,447958.0,0.0,8.0,16.0
3972,-4.649314022011374,8420.588406734169,16149942.0,486.0,285727.0,0.0,8.0,16.0
4666,-6.141686424138482,8420.188251882792,16149920.0,642.0,428948.0,0.0,8.0,16.0
4866,-6.706109319814759,8420.074140653014,16149889.0,701.0,469790.0,0.0,8.0,16.0
4590,-2.7934150091097143,8420.234645716846,16149851.0,292.0,412343.0,0.0,8.0,16.0
4497,-7.988018947282916,8420.284965075552,16149841.0,835.0,394333.0,0.0,8.0,16.0
5039,-6.380848668069108,8419.97238714248,16149691.0,667.0,506209.0,0.0,8.0,16.0
4586,-3.1665081096414913,8420.2369004488,16149527.0,331.0,411536.0,0.0,8.0,16.0
4555,-2.726449580809139,8420.253574848175,16149281.0,285.0,405568.0,0.0,8.0,16.0
4505,-5.81642577239283,8420.281019993126,16149217.0,608.0,395745.0,0.0,8.0,16.0
3913,-3.290872476485417,8420.622993260622,16149141.0,344.0,273348.0,0.0,8.0,16.0
4753,-4.524949655167449,8420.139111578465,16149048.0,473.0,446536.0,0.0,8.0,16.0
5042,-2.1907261544045364,8419.970978982747,16148625.0,229.0,506713.0,0.0,8.0,16.0
4115,-6.706109319814759,8420.505853369832,16148624.0,701.0,315274.0,0.0,8.0,16.0
3900,-0.9375159962080548,8420.630687847733,16148621.0,98.0,270594.0,0.0,8.0,16.0
4812,-0.0382659590289002,8420.105874538422,16148607.0,4.0,458432.0,0.0,8.0,16.0
4625,-2.0376623182889353,8420.214716345072,16148503.0,213.0,419476.0,0.0,8.0,16.0
4147,-6.811340707144235,8420.486094430089,16148502.0,712.0,322346.0,0.0,8.0,16.0
4191,-1.6167367689710332,8420.460945926607,16148181.0,169.0,331347.0,0.0,8.0,16.0
4731,-2.525553295907413,8420.152564533055,16148102.0,264.0,441721.0,0.0,8.0,16.0
4209,-1.176678240138681,8420.451443642378,16148044.0,123.0,334748.0,0.0,8.0,16.0
4634,-6.80177421738701,8420.208552852273,16148018.0,711.0,421682.0,0.0,8.0,16.0
4615,-4.630181042496924,8420.220189727843,16147929.0,484.0,417517.0,0.0,8.0,16.0
4494,-6.916572094473711,8420.287027023733,16147874.0,723.0,393595.0,0.0,8.0,16.0
4021,-6.199085362681832,8420.561341568828,16147864.0,648.0,295414.0,0.0,8.0,16.0
4116,-4.467550716624098,8420.505001209676,16147851.0,467.0,315579.0,0.0,8.0,16.0
4900,-1.6263032587282584,8420.055272988975,16147813.0,170.0,476543.0,0.0,8.0,16.0
4185,-4.86934328642755,8420.4643657431,16147782.0,509.0,330123.0,0.0,8.0,16.0
4893,-6.639143891514184,8420.059086754918,16147761.0,694.0,475178.0,0.0,8.0,16.0
4546,-4.113590595606771,8420.259017497301,16147670.0,430.0,403620.0,0.0,8.0,16.0
4933,-6.313883239768533,8420.033943839371,16147628.0,660.0,484177.0,0.0,8.0,16.0
3990,-7.0122369920459615,8420.578197576106,16147277.0,733.0,289381.0,0.0,8.0,16.0
4407,-2.3916224393062624,8420.3334543854,16147267.0,250.0,376978.0,0.0,8.0,16.0
4646,-4.419718267837973,8420.200972817838,16147041.0,462.0,424395.0,0.0,8.0,16.0
4556,-7.366197113063288,8420.253270305693,16146975.0,770.0,405677.0,0.0,8.0,16.0
4833,-1.9706968899883601,8420.092390850186,16146959.0,206.0,463258.0,0.0,8.0,16.0
4585,-1.3201755864970568,8420.237716287374,16146928.0,138.0,411244.0,0.0,8.0,16.0
4730,-1.2723431377109315,8420.152869075537,16146847.0,133.0,441612.0,0.0,8.0,16.0
4633,-7.232266256462137,8420.209326781332,16146778.0,756.0,421405.0,0.0,8.0,16.0
4467,-7.997585437040141,8420.30117008835,16146658.0,836.0,388533.0,0.0,8.0,16.0
4528,-4.5632156141963485,8420.269198715687,16146481.0,477.0,399976.0,0.0,8.0,16.0
5028,-2.324657011005687,8419.977966696024,16146364.0,243.0,504212.0,0.0,8.0,16.0
3873,-6.065154506080681,8420.644051395357,16146287.0,634.0,265811.0,0.0,8.0,16.0
4138,-0.33482714150287674,8420.49194779247,16146125.0,35.0,320251.0,0.0,8.0,16.0
3956,-7.174867317918787,8420.597406104207,16145994.0,750.0,282506.0,0.0,8.0,16.0
5095,-6.983537522774286,8419.938306324184,16145262.0,730.0,518407.0,0.0,8.0,16.0
4177,-4.027492187791745,8420.4684169963,16145149.0,421.0,328673.0,0.0,8.0,16.0
4547,-1.2245106889248063,8420.258629135787,16145040.0,128.0,403759.0,0.0,8.0,16.0
4094,-2.4011889290634874,8420.518747530878,16145027.0,251.0,310659.0,0.0,8.0,16.0
4071,-1.339308566011507,8420.533753931522,16144988.0,140.0,305288.0,0.0,8.0,16.0
5050,-5.510298100161628,8419.966103509068,16144821.0,576.0,508458.0,0.0,8.0,16.0
5109,-1.8654655026588847,8419.929622672498,16144773.0,195.0,521515.0,0.0,8.0,16.0
4048,-1.7793670948438591,8420.546938665211,16144630.0,186.0,300569.0,0.0,8.0,16.0
4239,-0.43049203907512723,8420.43480835855,16144519.0,45.0,340702.0,0.0,8.0,16.0
4792,-2.095061256832286,8420.116466470063,16144461.0,219.0,454641.0,0.0,8.0,16.0
4527,-2.4681543573640625,8420.269480906427,16144220.0,258.0,399875.0,0.0,8.0,16.0
4881,-0.0382659590289002,8420.065985061228,16143819.0,4.0,472709.0,0.0,8.0,16.0
4868,-1.5880372996993581,8420.073023065925,16143457.0,166.0,470190.0,0.0,8.0,16.0
4910,-6.8209071969014605,8420.049229636788,16143329.0,713.0,478706.0,0.0,8.0,16.0
4069,-4.218821982936246,8420.53500842303,16143138.0,441.0,304839.0,0.0,8.0,16.0
4723,-5.127638509872626,8420.156445354223,16143047.0,536.0,440332.0,0.0,8.0,16.0
4569,-2.2576915827051116,8420.246380381286,16142841.0,236.0,408143.0,0.0,8.0,16.0
4914,-4.276220921479597,8420.045035891235,16142766.0,447.0,480207.0,0.0,8.0,16.0
4845,-4.228388472693472,8420.086157508194,16142704.0,442.0,465489.0,0.0,8.0,16.0
4871,-4.71627945031195,8420.071419328451,16142517.0,493.0,470764.0,0.0,8.0,16.0
4948,-0.2774282029595264,8420.025723986328,16142470.0,29.0,487119.0,0.0,8.0,16.0
4922,-7.5001279696644385,8420.040369965136,16142392.0,784.0,481877.0,0.0,8.0,16.0
4072,-6.916572094473711,8420.53341306746,16142351.0,723.0,305410.0,0.0,8.0,16.0
4897,-6.610444422242509,8420.056488364935,16141800.0,691.0,476108.0,0.0,8.0,16.0
5048,-4.582348593710798,8419.967374764383,16141799.0,479.0,508003.0,0.0,8.0,16.0
4648,-7.069635930589311,8420.1993746683,16141733.0,739.0,424967.0,0.0,8.0,16.0
4211,-1.8176330538727594,8420.450300909579,16141670.0,190.0,335157.0,0.0,8.0,16.0
4593,-2.095061256832286,8420.232963748276,16141461.0,219.0,412945.0,0.0,8.0,16.0
4975,-2.162026685132861,8420.009868219495,16141398.0,226.0,492794.0,0.0,8.0,16.0
4507,-2.334223500762912,8420.280139893293,16141299.0,244.0,396060.0,0.0,8.0,16.0
4035,-4.400585288323523,8420.553823001683,16141246.0,460.0,298105.0,0.0,8.0,16.0
4548,-0.17219681563005088,8420.25809828192,16141246.0,18.0,403949.0,0.0,8.0,16.0
4742,-0.392226080046227,8420.146160759032,16140888.0,41.0,444013.0,0.0,8.0,16.0
3912,-1.2436436684392564,8420.62363307923,16140800.0,130.0,273119.0,0.0,8.0,16.0
4495,-1.8080665641155342,8420.286191627383,16140800.0,189.0,393894.0,0.0,8.0,16.0
4538,-1.4158404840693073,8420.26400193572,16140690.0,148.0,401836.0,0.0,8.0,16.0
4906,-1.4923724021271076,8420.052157714963,16140384.0,156.0,477658.0,0.0,8.0,16.0
4300,-3.0325772530403405,8420.399654656649,16140225.0,317.0,353284.0,0.0,8.0,16.0
4119,-5.768593323606705,8420.502495020628,16139966.0,603.0,316476.0,0.0,8.0,16.0
3968,-2.7742820295952644,8420.590326189995,16139960.0,290.0,285040.0,0.0,8.0,16.0
4040,-7.213133276947687,8420.550431124866,16139761.0,754.0,299319.0,0.0,8.0,16.0
4172,-4.764111899098075,8420.471892692149,16139739.0,498.0,327429.0,0.0,8.0,16.0
4553,-3.2047740686703916,8420.254837721586,16139714.0,335.0,405116.0,0.0,8.0,16.0
3911,-5.3094018152599025,8420.62444332987,16139570.0,555.0,272829.0,0.0,8.0,16.0
4818,-2.4011889290634874,8420.102044008672,16139546.0,251.0,459803.0,0.0,8.0,16.0
4554,-3.759630474589444,8420.254348777235,16139522.0,393.0,405291.0,0.0,8.0,16.0
4178,-2.8125479886241647,8420.468120835721,16139342.0,294.0,328779.0,0.0,8.0,16.0
3946,-7.414029561849413,8420.603547245264,16139199.0,775.0,280308.0,0.0,8.0,16.0
4264,-1.9324309309594598,8420.42136657983,16139065.0,202.0,345513.0,0.0,8.0,16.0
4820,-5.261569366473777,8420.101149939,16139013.0,550.0,460123.0,0.0,8.0,16.0
4033,-3.1569416198842664,8420.554541051388,16138874.0,330.0,297848.0,0.0,8.0,16.0
4062,-5.079806061086501,8420.538623817265,16138501.0,531.0,303545.0,0.0,8.0,16.0
4722,-2.7742820295952644,8420.156819745898,16138433.0,290.0,440198.0,0.0,8.0,16.0
4413,-1.5115053816415578,8420.331191271544,16138389.0,158.0,377788.0,0.0,8.0,16.0
4960,-1.4062739943120823,8420.018669217825,16138352.0,147.0,489644.0,0.0,8.0,16.0
4485,-0.8418510986358043,8420.29136326164,16138051.0,88.0,392043.0,0.0,8.0,16.0
4923,-2.927345865710865,8420.039811171591,16137792.0,306.0,482077.0,0.0,8.0,16.0
4967,-2.142893705618411,8420.01557070762,16137502.0,224.0,490753.0,0.0,8.0,16.0
4850,-3.434369822843793,8420.083603821695,16137484.0,359.0,466403.0,0.0,8.0,16.0
4749,-0.583555875190728,8420.14164570719,16137436.0,61.0,445629.0,0.0,8.0,16.0
4984,-3.7787634541038946,8420.00544257462,16137368.0,395.0,494378.0,0.0,8.0,16.0
4876,-2.5925187242079883,8420.068767853081,16136894.0,271.0,471713.0,0.0,8.0,16.0
4453,-5.0319736123003755,8420.308711007237,16136658.0,526.0,385834.0,0.0,8.0,16.0
4709,-0.08609840781502544,8420.164475217462,16136419.0,9.0,437458.0,0.0,8.0,16.0
4778,-7.021803481803186,8420.125194825232,16136079.0,734.0,451517.0,0.0,8.0,16.0
4911,-4.304920390751272,8420.048542320728,16136002.0,450.0,478952.0,0.0,8.0,16.0
4832,-1.2627766479537066,8420.092958025634,16135958.0,132.0,463055.0,0.0,8.0,16.0
4041,-2.5829522344507634,8420.549939386547,16135894.0,270.0,299495.0,0.0,8.0,16.0
4559,-5.653795446520004,8420.251412317157,16135848.0,591.0,406342.0,0.0,8.0,16.0
